filename,label_name,existence,dice,recall,precision
00115.nii.gz,HCC, "1",0.8110401741245032,0.7867927902316901,0.836829592421453
00115.nii.gz,cyst, "1",0.8966235629055042,0.9327921219764536,0.8631551436665544
00115.nii.gz,angioma, "0", "", "", ""
00119.nii.gz,HCC, "1",0.8293918887156914,0.9750863797437014,0.7215761396781566
00119.nii.gz,cyst, "1",0.008380359724372757,0.004213462418276539,0.7583001328021248
00119.nii.gz,angioma, "0", "", "", ""
00121.nii.gz,HCC, "1",0.8689742531633706,0.968866552400021,0.7877549622138633
00121.nii.gz,cyst, "1",0.6053353095998365,0.45413444378346224,0.9074715849343001
00121.nii.gz,angioma, "0", "", "", ""
00124.nii.gz,HCC, "1",0.9605697779808712,0.9785343025729242,0.9432529694423065
00124.nii.gz,cyst, "1",0.0,0.0,0.0
00124.nii.gz,angioma, "0", "", "", ""
00126.nii.gz,HCC, "1",0.9708796511570734,0.9873677052140718,0.9549332205834805
00126.nii.gz,cyst, "1",0.2231369150779896,0.1263803680981595,0.9519408502772643
00126.nii.gz,angioma, "0", "", "", ""
00127.nii.gz,HCC, "1",0.961898340062662,0.9594343279061208,0.9643750409218883
00127.nii.gz,cyst, "1",0.0,0.0,0.0
00127.nii.gz,angioma, "0", "", "", ""
00134.nii.gz,HCC, "1",0.9564857553479278,0.9553566495386485,0.9576175332241306
00134.nii.gz,cyst, "1",0.895471941056547,0.894512129765265,0.8964338143148699
00134.nii.gz,angioma, "0", "", "", ""
00135.nii.gz,HCC, "1",0.9618202539889287,0.9816131074650555,0.9428098145666572
00135.nii.gz,cyst, "1",0.7981391585760518,0.749904979095401,0.8530047557284911
00135.nii.gz,angioma, "1",0.5632892804698972,0.4052112676056338,0.9235955056179775
00136.nii.gz,HCC, "1",0.7844161201671954,0.7630436578658515,0.8070203470228436
00136.nii.gz,cyst, "1",0.9062373325840591,0.952640761175632,0.864144580551358
00136.nii.gz,angioma, "1",0.0,0.0,0.0
00138.nii.gz,HCC, "1",0.8844012556550642,0.9004973019722865,0.8688705259147724
00138.nii.gz,cyst, "1",0.8689062001259522,0.8234962267699024,0.9196165259073271
00138.nii.gz,angioma, "1",0.0,0.0,0.0
00142.nii.gz,HCC, "1",0.9595004575242154,0.9854436738794815,0.9348881867870005
00142.nii.gz,cyst, "1",0.8700304528818484,0.8026030927835052,0.9498261453059232
00142.nii.gz,angioma, "1",0.0,0.0,0.0
00145.nii.gz,HCC, "1",0.8895161251850567,0.9012696162149969,0.8780652432573282
00145.nii.gz,cyst, "1",0.8956432876838872,0.857229692952524,0.9376611209332547
00145.nii.gz,angioma, "1",0.06535947712418301,0.17255717255717257,0.04031474645424519
00146.nii.gz,HCC, "1",0.964529735047498,0.985977514575433,0.9439951889858484
00146.nii.gz,cyst, "1",0.6453647605610424,0.48041517360682073,0.9828109201213346
00146.nii.gz,angioma, "1",0.0,0.0,0.0
00147.nii.gz,HCC, "1",0.9540609731365101,0.9738951806795134,0.9350185219680719
00147.nii.gz,cyst, "1",0.9214559671392869,0.9136562147308503,0.9293900369372068
00147.nii.gz,angioma, "1",0.0,0.0,0.0
00149.nii.gz,HCC, "1",0.9655875879100231,0.9724872276718557,0.9587851620897411
00149.nii.gz,cyst, "1",0.8333149354233359,0.7585409967845659,0.9244428116580945
00149.nii.gz,angioma, "1",0.1514762516046213,0.16197666437886069,0.14225437010247136
00150.nii.gz,HCC, "1",0.9690137752695692,0.9922601650387616,0.946831671367844
00150.nii.gz,cyst, "1",0.002841716396703609,0.0014228799089356858,1.0
00150.nii.gz,angioma, "0", "", "", ""
00151.nii.gz,HCC, "1",0.8994043377963494,0.932927999135287,0.8682063714001187
00151.nii.gz,cyst, "1",0.3920782778864971,0.32364115685818406,0.49722045743329096
00151.nii.gz,angioma, "1",0.5235393116184859,0.5957764143588353,0.4669252430795388
00152.nii.gz,HCC, "1",0.7921886737281513,0.7840107373442037,0.8005390148967823
00152.nii.gz,cyst, "1",0.750778093761824,0.8010209396812168,0.7064660617893649
00152.nii.gz,angioma, "1",0.04344453064391001,0.13270142180094788,0.025974025974025976
00157.nii.gz,HCC, "1",0.9355615480046867,0.9601013215566917,0.9122449622496877
00157.nii.gz,cyst, "1",0.6427137955590082,0.80245716133204,0.5360112298887809
00157.nii.gz,angioma, "1",0.769406199297578,0.7397754611066559,0.8015096183869348
