filename,label_name,existence,dice,recall,precision
00115.nii.gz,HCC, "1",0.7569150334002289,0.8897355207441516,0.6585988308460694
00115.nii.gz,cyst, "1",0.878078406412664,0.8489522802774017,0.9092740718505238
00115.nii.gz,angioma, "0", "", "", ""
00119.nii.gz,HCC, "1",0.8450332447167054,0.9747367307967432,0.7457940500383117
00119.nii.gz,cyst, "1",0.13214670981661272,0.07116773176197194,0.9230355220667384
00119.nii.gz,angioma, "0", "", "", ""
00121.nii.gz,HCC, "1",0.8440296745247747,0.9922134702800236,0.7343560330437016
00121.nii.gz,cyst, "1",0.4562704136854305,0.299166609097589,0.9608487806845917
00121.nii.gz,angioma, "0", "", "", ""
00124.nii.gz,HCC, "1",0.9496021713265913,0.9945677570093457,0.9085266078542971
00124.nii.gz,cyst, "1",0.0,0.0,0.0
00124.nii.gz,angioma, "0", "", "", ""
00126.nii.gz,HCC, "1",0.9645697953460781,0.9954676211446083,0.9355322730913193
00126.nii.gz,cyst, "1",0.01761719916392953,0.008886880554300347,1.0
00126.nii.gz,angioma, "0", "", "", ""
00127.nii.gz,HCC, "1",0.9492456191786383,0.9870783157252911,0.9142059708300301
00127.nii.gz,cyst, "1",0.0,0.0,0.0
00127.nii.gz,angioma, "0", "", "", ""
00134.nii.gz,HCC, "1",0.9419610972133129,0.9830200474294696,0.9041945441593452
00134.nii.gz,cyst, "1",0.7448805018404272,0.6119250425894378,0.9516492250629223
00134.nii.gz,angioma, "0", "", "", ""
00135.nii.gz,HCC, "1",0.9515184773509311,0.9951479906766459,0.9115539152312339
00135.nii.gz,cyst, "1",0.45120702267739576,0.29304446978335236,0.9802924348378894
00135.nii.gz,angioma, "1",0.33345467783036037,0.20495226730310262,0.8939492517891997
00136.nii.gz,HCC, "1",0.7083485136758019,0.892466651507456,0.5872063513813947
00136.nii.gz,cyst, "1",0.8965735306198827,0.8703411883713397,0.9244363161057059
00136.nii.gz,angioma, "1",0.0,0.0,0.0
00138.nii.gz,HCC, "1",0.8186813883057584,0.961323281420494,0.712900639257314
00138.nii.gz,cyst, "1",0.8683828681206917,0.8374148888869515,0.9017292202549708
00138.nii.gz,angioma, "1",0.0,0.0,0.0
00140.nii.gz,HCC, "1",0.9677163965460763,0.9939753805462233,0.9428091298859477
00140.nii.gz,cyst, "1",0.07023754075454122,0.03674463937621832,0.7936842105263158
00140.nii.gz,angioma, "0", "", "", ""
00142.nii.gz,HCC, "1",0.93345384820351,0.9959973687437982,0.8783010520106185
00142.nii.gz,cyst, "1",0.5622566045679402,0.3914126611957796,0.9977586850952559
00142.nii.gz,angioma, "1",0.0,0.0,0.0
00145.nii.gz,HCC, "1",0.8332852510472322,0.9662379667082113,0.7324951526375738
00145.nii.gz,cyst, "1",0.9017992058193063,0.8422108013022475,0.970461661800965
00145.nii.gz,angioma, "1",0.06466546112115733,0.22439759036144577,0.0377757119918871
00146.nii.gz,HCC, "1",0.9502729041776506,0.9693562160914816,0.9319264563476256
00146.nii.gz,cyst, "1",0.0,0.0,0.0
00146.nii.gz,angioma, "1",0.0,0.0,0.0
00147.nii.gz,HCC, "1",0.9022276058177194,0.9978906160921288,0.8233016101973942
00147.nii.gz,cyst, "1",0.7184325453337131,0.5647833712729037,0.986925334202804
00147.nii.gz,angioma, "1",0.0,0.0,0.0
00149.nii.gz,HCC, "1",0.9387001826354461,0.9942279629744942,0.8890467867120508
00149.nii.gz,cyst, "1",0.6836178199589206,0.5411527248261943,0.9278984810613343
00149.nii.gz,angioma, "1",0.001152073732718894,0.0007874015748031496,0.002145922746781116
00150.nii.gz,HCC, "1",0.9685240256913157,0.9964152476718077,0.9421517246326628
00150.nii.gz,cyst, "1",0.04361493123772102,0.0222936332596907,1.0
00150.nii.gz,angioma, "0", "", "", ""
00151.nii.gz,HCC, "1",0.904647235600291,0.951964950635109,0.8618106673581382
00151.nii.gz,cyst, "1",0.15259424795958026,0.08798565786156474,0.5743280307185957
00151.nii.gz,angioma, "1",0.47276443209669566,0.535231381055676,0.42335463761277686
00152.nii.gz,HCC, "1",0.7303057429532092,0.9840785649144402,0.5805852262185587
00152.nii.gz,cyst, "1",0.04055768730986195,0.020718145753287728,0.9563806777217015
00152.nii.gz,angioma, "1",0.0,0.0,0.0
00154.nii.gz,HCC, "1",0.9608226703023249,0.9970817361196983,0.9271082051655481
00154.nii.gz,cyst, "1",0.0,0.0,0.0
00154.nii.gz,angioma, "1",0.05211141060197664,0.02692664809656453,0.8055555555555556
00157.nii.gz,HCC, "1",0.9379070034527333,0.9554379536606494,0.9210077984403119
00157.nii.gz,cyst, "1",0.4840147890387125,0.415205223880597,0.5801616266944735
00157.nii.gz,angioma, "1",0.7847320848608955,0.7529631325046656,0.8192999126423394
00159.nii.gz,HCC, "1",0.1863905912219115,0.10788286478481972,0.6845363828392453
00159.nii.gz,cyst, "0", "", "", ""
00159.nii.gz,angioma, "1",0.11414658755661816,0.06611948263156557,0.41715430861723446
